,County,Candidate,Margin,Total votes,Biden vote approx,Trump vote approx,Biden Share,Trump Share,State,Relative Vote Total,b,r,g,rgb
41,Washington,Trump,0.56,7914,1741.0799999999997,6172.92,0.21999999999999997,0.78,Illinois,0.1371823789806226,0.21999999999999997,0.78,0.21999999999999997,"(0.78, 0.21999999999999997, 0.21999999999999997, 0.1371823789806226)"
42,Ford,Trump,0.48,6809,1770.3400000000001,5038.66,0.26,0.74,Illinois,0.11802815497587305,0.26,0.74,0.26,"(0.74, 0.26, 0.26, 0.11802815497587305)"
43,Moultrie,Trump,0.49,6698,1707.99,4990.01,0.255,0.745,Illinois,0.11610406550571269,0.255,0.745,0.255,"(0.745, 0.255, 0.255, 0.11610406550571269)"
44,Marshall,Trump,0.35,6343,2061.475,4281.525000000001,0.325,0.675,Illinois,0.10995044602907368,0.325,0.675,0.325,"(0.675, 0.325, 0.325, 0.10995044602907368)"
45,Brown,Trump,0.57,2523,542.445,1980.5549999999998,0.21500000000000002,0.7849999999999999,Illinois,0.043734033632563916,0.21500000000000002,0.7849999999999999,0.21500000000000002,"(0.7849999999999999, 0.21500000000000002, 0.21500000000000002, 0.043734033632563916)"
46,DuPage,Biden,0.17,467186,273303.81,193882.19,0.585,0.415,Illinois,1.0,0.585,0.415,0.415,"(0.415, 0.415, 0.585, 1.0)"
47,McHenry,Trump,0.04,156805,75266.4,81538.6,0.48,0.52,Illinois,1.0,0.48,0.52,0.48,"(0.52, 0.48, 0.48, 1.0)"
48,Whiteside,Trump,0.08,27254,12536.84,14717.160000000002,0.46,0.54,Illinois,0.4724246344121668,0.46,0.54,0.46,"(0.54, 0.46, 0.46, 0.4724246344121668)"
49,Iroquois,Trump,0.57,14011,3012.3650000000002,10998.634999999998,0.21500000000000002,0.7849999999999999,Illinois,0.242868626724476,0.21500000000000002,0.7849999999999999,0.21500000000000002,"(0.7849999999999999, 0.21500000000000002, 0.21500000000000002, 0.242868626724476)"
50,Crawford,Trump,0.51,9419,2307.6549999999997,7111.345,0.24499999999999997,0.755,Illinois,0.16327025873369777,0.24499999999999997,0.755,0.24499999999999997,"(0.755, 0.24499999999999997, 0.24499999999999997, 0.16327025873369777)"
51,Douglas,Trump,0.45,8746,2405.15,6340.849999999999,0.275,0.725,Illinois,0.1516043829371399,0.275,0.725,0.275,"(0.725, 0.275, 0.275, 0.1516043829371399)"
52,Calhoun,Trump,0.49,2767,705.585,2061.415,0.255,0.745,Illinois,0.04796356363904255,0.255,0.745,0.255,"(0.745, 0.255, 0.255, 0.04796356363904255)"
53,Will,Biden,0.07,330593,176867.255,153725.745,0.535,0.46499999999999997,Illinois,1.0,0.535,0.46499999999999997,0.46499999999999997,"(0.46499999999999997, 0.46499999999999997, 0.535, 1.0)"
54,Kane,Biden,0.14,231734,132088.38,99645.62,0.5700000000000001,0.43,Illinois,1.0,0.5700000000000001,0.43,0.43,"(0.43, 0.43, 0.5700000000000001, 1.0)"
55,Madison,Trump,0.14,135686,58344.979999999996,77341.02,0.43,0.5700000000000001,Illinois,1.0,0.43,0.5700000000000001,0.43,"(0.5700000000000001, 0.43, 0.43, 1.0)"
56,St. Clair,Biden,0.09,125220,68244.90000000001,56975.1,0.545,0.455,Illinois,1.0,0.545,0.455,0.455,"(0.455, 0.455, 0.545, 1.0)"
57,Winnebago,Trump,0.015,121966,60068.255,61897.744999999995,0.4925,0.5075,Illinois,1.0,0.4925,0.5075,0.4925,"(0.5075, 0.4925, 0.4925, 1.0)"
58,Peoria,Biden,0.06,82264,43599.920000000006,38664.079999999994,0.53,0.4699999999999999,Illinois,1.0,0.53,0.4699999999999999,0.4699999999999999,"(0.4699999999999999, 0.4699999999999999, 0.53, 1.0)"
59,Tazewell,Trump,0.26,68358,25292.46,43065.54,0.37,0.63,Illinois,1.0,0.37,0.63,0.37,"(0.63, 0.37, 0.37, 1.0)"
60,Rock Island,Biden,0.12,66750,37380.0,29370.0,0.56,0.44,Illinois,1.0,0.56,0.44,0.44,"(0.44, 0.44, 0.56, 1.0)"
61,Kendall,Biden,0.05,61327,32196.675000000003,29130.324999999997,0.525,0.475,Illinois,1.0,0.525,0.475,0.475,"(0.475, 0.475, 0.525, 1.0)"
62,Kankakee,Trump,0.17,49729,20637.535,29091.464999999997,0.415,0.585,Illinois,0.8620094167712132,0.415,0.585,0.415,"(0.585, 0.415, 0.415, 0.8620094167712132)"
63,Macon,Trump,0.18,48934,20062.940000000002,28871.059999999998,0.41000000000000003,0.59,Illinois,0.848228775971416,0.41000000000000003,0.59,0.41000000000000003,"(0.59, 0.41000000000000003, 0.41000000000000003, 0.848228775971416)"
64,DeKalb,Biden,0.06,47717,25290.010000000002,22426.989999999998,0.53,0.47,Illinois,0.8271331283571353,0.53,0.47,0.47,"(0.47, 0.47, 0.53, 0.8271331283571353)"
65,Williamson,Trump,0.38,33503,10385.93,23117.07,0.31,0.69,Illinois,0.580745671340384,0.31,0.69,0.31,"(0.69, 0.31, 0.31, 0.580745671340384)"
66,Adams,Trump,0.47,33434,8860.01,24573.989999999998,0.265,0.735,Illinois,0.5795496157237978,0.265,0.735,0.265,"(0.735, 0.265, 0.265, 0.5795496157237978)"
67,Grundy,Trump,0.26,26400,9768.0,16632.0,0.37,0.63,Illinois,0.4576212793894916,0.37,0.63,0.37,"(0.63, 0.37, 0.37, 0.4576212793894916)"
68,Ogle,Trump,0.26,26040,9634.8,16405.2,0.37,0.63,Illinois,0.45138098921599856,0.37,0.63,0.37,"(0.63, 0.37, 0.37, 0.45138098921599856)"
69,Henry,Trump,0.21,25624,10121.48,15502.52,0.39499999999999996,0.605,Illinois,0.44416998723773987,0.39499999999999996,0.605,0.39499999999999996,"(0.605, 0.39499999999999996, 0.39499999999999996, 0.44416998723773987)"
70,Boone,Trump,0.14,24672,10608.96,14063.04,0.42999999999999994,0.5700000000000001,Illinois,0.4276678865567249,0.42999999999999994,0.5700000000000001,0.42999999999999994,"(0.5700000000000001, 0.42999999999999994, 0.42999999999999994, 0.4276678865567249)"
71,Coles,Trump,0.27,22470,8201.55,14268.45,0.365,0.635,Illinois,0.3894981116621923,0.365,0.635,0.365,"(0.635, 0.365, 0.365, 0.3894981116621923)"
72,Stephenson,Trump,0.16,21446,9007.32,12438.679999999998,0.42,0.58,Illinois,0.37174795294647867,0.42,0.58,0.42,"(0.58, 0.42, 0.42, 0.37174795294647867)"
73,Woodford,Trump,0.41,21079,6218.305000000001,14860.695,0.29500000000000004,0.705,Illinois,0.3653863237973899,0.29500000000000004,0.705,0.29500000000000004,"(0.705, 0.29500000000000004, 0.29500000000000004, 0.3653863237973899)"
74,Monroe,Trump,0.36,21024,6727.68,14296.319999999998,0.32,0.6799999999999999,Illinois,0.3644329461319951,0.32,0.6799999999999999,0.32,"(0.6799999999999999, 0.32, 0.32, 0.3644329461319951)"
75,Clinton,Trump,0.51,19139,4689.055,14449.945,0.24500000000000002,0.755,Illinois,0.3317580934180106,0.24500000000000002,0.755,0.24500000000000002,"(0.755, 0.24500000000000002, 0.24500000000000002, 0.3317580934180106)"
76,Effingham,Trump,0.59,19041,3903.405,15137.595,0.20500000000000002,0.7949999999999999,Illinois,0.33005934775967083,0.20500000000000002,0.7949999999999999,0.20500000000000002,"(0.7949999999999999, 0.20500000000000002, 0.20500000000000002, 0.33005934775967083)"
77,Livingston,Trump,0.44,17049,4773.72,12275.279999999999,0.28,0.72,Illinois,0.2955297421330092,0.28,0.72,0.28,"(0.72, 0.28, 0.28, 0.2955297421330092)"
78,Logan,Trump,0.4,13117,3935.1,9181.9,0.3,0.7,Illinois,0.22737190612696823,0.3,0.7,0.3,"(0.7, 0.3, 0.3, 0.22737190612696823)"
79,JoDaviess,Trump,0.17,12477,5177.955,7299.044999999999,0.415,0.585,Illinois,0.21627805692964722,0.415,0.585,0.415,"(0.585, 0.415, 0.415, 0.21627805692964722)"
80,Shelby,Trump,0.57,12049,2590.5350000000003,9458.464999999998,0.21500000000000002,0.7849999999999998,Illinois,0.2088590452789388,0.21500000000000002,0.7849999999999998,0.21500000000000002,"(0.7849999999999998, 0.21500000000000002, 0.21500000000000002, 0.2088590452789388)"
81,Jersey,Trump,0.48,11942,3104.92,8837.08,0.26,0.74,Illinois,0.2070042923662617,0.26,0.74,0.26,"(0.74, 0.26, 0.26, 0.2070042923662617)"
82,Fayette,Trump,0.62,10033,1906.27,8126.7300000000005,0.19,0.81,Illinois,0.17391342030737764,0.19,0.81,0.19,"(0.81, 0.19, 0.19, 0.17391342030737764)"
83,Piatt,Trump,0.3,9791,3426.85,6364.150000000001,0.35,0.65,Illinois,0.16971855857964063,0.35,0.65,0.35,"(0.65, 0.35, 0.35, 0.16971855857964063)"
84,Richland,Trump,0.71,9343,1354.7350000000001,7988.264999999999,0.14500000000000002,0.855,Illinois,0.1619528641415159,0.14500000000000002,0.855,0.14500000000000002,"(0.855, 0.14500000000000002, 0.14500000000000002, 0.1619528641415159)"
85,Union,Trump,0.4,8896,2668.7999999999997,6227.2,0.3,0.7,Illinois,0.15420450384276202,0.3,0.7,0.3,"(0.7, 0.3, 0.3, 0.15420450384276202)"
86,Bond,Trump,0.41,8109,2392.155,5716.844999999999,0.29500000000000004,0.705,Illinois,0.14056253615793135,0.29500000000000004,0.705,0.29500000000000004,"(0.705, 0.29500000000000004, 0.29500000000000004, 0.14056253615793135)"
87,Carroll,Trump,0.29,8006,2842.1299999999997,5163.87,0.355,0.645,Illinois,0.1387771198027375,0.355,0.645,0.355,"(0.645, 0.355, 0.355, 0.1387771198027375)"
88,DeWitt,Trump,0.43,7994,2278.2900000000004,5715.71,0.28500000000000003,0.715,Illinois,0.13856911013028772,0.28500000000000003,0.715,0.28500000000000003,"(0.715, 0.28500000000000003, 0.28500000000000003, 0.13856911013028772)"
89,Warren,Trump,0.2,7916,3166.4,4749.599999999999,0.4,0.6,Illinois,0.13721704725936423,0.4,0.6,0.4,"(0.6, 0.4, 0.4, 0.13721704725936423)"
90,Pike,Trump,0.61,7836,1528.02,6307.98,0.195,0.8049999999999999,Illinois,0.1358303161096991,0.195,0.8049999999999999,0.195,"(0.8049999999999999, 0.195, 0.195, 0.1358303161096991)"
91,Clay,Trump,0.65,6896,1206.8,5689.2,0.175,0.825,Illinois,0.11953622510113388,0.175,0.825,0.175,"(0.825, 0.175, 0.175, 0.11953622510113388)"
92,Menard,Trump,0.39,6889,2101.145,4787.8550000000005,0.305,0.6950000000000001,Illinois,0.11941488612553817,0.305,0.6950000000000001,0.305,"(0.6950000000000001, 0.305, 0.305, 0.11941488612553817)"
93,Massac,Trump,0.48,6803,1768.78,5034.22,0.26,0.74,Illinois,0.11792415013964816,0.26,0.74,0.26,"(0.74, 0.26, 0.26, 0.11792415013964816)"
94,Mason,Trump,0.39,6756,2060.58,4695.42,0.305,0.6950000000000001,Illinois,0.1171094455892199,0.305,0.6950000000000001,0.305,"(0.6950000000000001, 0.305, 0.305, 0.1171094455892199)"
95,Johnson,Trump,0.59,6442,1320.6100000000001,5121.389999999999,0.20500000000000002,0.7949999999999999,Illinois,0.11166652582678428,0.20500000000000002,0.7949999999999999,0.20500000000000002,"(0.7949999999999999, 0.20500000000000002, 0.20500000000000002, 0.11166652582678428)"
96,Greene,Trump,0.55,6224,1400.3999999999999,4823.6,0.22499999999999998,0.775,Illinois,0.10788768344394681,0.22499999999999998,0.775,0.22499999999999998,"(0.775, 0.22499999999999998, 0.22499999999999998, 0.10788768344394681)"
97,Alexander,Trump,0.09,5631,2562.105,3068.8950000000004,0.455,0.545,Illinois,0.09760853879705406,0.455,0.545,0.455,"(0.545, 0.455, 0.455, 0.09760853879705406)"
98,Jasper,Trump,0.62,5582,1060.58,4521.42,0.18999999999999997,0.81,Illinois,0.09675916596788417,0.18999999999999997,0.81,0.18999999999999997,"(0.81, 0.18999999999999997, 0.18999999999999997, 0.09675916596788417)"
99,Schuyler,Trump,0.44,3908,1094.24,2813.7599999999998,0.28,0.72,Illinois,0.06774181666114142,0.28,0.72,0.28,"(0.72, 0.28, 0.28, 0.06774181666114142)"
100,Putnam,Trump,0.2,3345,1338.0,2007.0,0.4,0.6,Illinois,0.057982696195373086,0.4,0.6,0.4,"(0.6, 0.4, 0.4, 0.057982696195373086)"
0,Amherst,Biden,0.83,11346,10381.59,964.4100000000002,0.915,0.08500000000000002,Massachusetts,0.1966731453012565,0.915,0.08500000000000002,0.08500000000000002,"(0.08500000000000002, 0.08500000000000002, 0.915, 0.1966731453012565)"
1,West Stockbridge,Biden,0.64,971,796.22,174.78,0.8200000000000001,0.18,Massachusetts,0.016831449329060468,0.8200000000000001,0.18,0.18,"(0.18, 0.18, 0.8200000000000001, 0.016831449329060468)"
2,Cambridge,Biden,0.85,49644,45920.700000000004,3723.3000000000006,0.925,0.07500000000000001,Massachusetts,0.860536014924694,0.925,0.07500000000000001,0.07500000000000001,"(0.07500000000000001, 0.07500000000000001, 0.925, 0.860536014924694)"
3,Lawrence,Biden,0.48,22996,17017.04,5978.96,0.74,0.26,Massachusetts,0.3986158689712405,0.74,0.26,0.26,"(0.26, 0.26, 0.74, 0.3986158689712405)"
4,West Newbury,Biden,0.32,3231,2132.46,1098.54,0.66,0.33999999999999997,Massachusetts,0.05600660430710028,0.66,0.33999999999999997,0.33999999999999997,"(0.33999999999999997, 0.33999999999999997, 0.66, 0.05600660430710028)"
5,New Salem,Biden,0.27,679,431.165,247.835,0.635,0.365,Massachusetts,0.011769880632782758,0.635,0.365,0.365,"(0.365, 0.365, 0.635, 0.011769880632782758)"
6,Holyoke,Biden,0.38,16166,11154.539999999999,5011.46,0.69,0.31,Massachusetts,0.28022369706858036,0.69,0.31,0.31,"(0.31, 0.31, 0.69, 0.28022369706858036)"
7,Fitchburg,Biden,0.2,15029,9017.4,6011.6,0.6,0.4,Massachusetts,0.26051478060396477,0.6,0.4,0.4,"(0.4, 0.4, 0.6, 0.26051478060396477)"
8,Boston,Biden,0.67,273133,228066.055,45066.94499999999,0.835,0.16499999999999998,Massachusetts,1.0,0.835,0.16499999999999998,0.16499999999999998,"(0.16499999999999998, 0.16499999999999998, 0.835, 1.0)"
9,Somerville,Biden,0.77,40382,35738.07,4643.929999999999,0.885,0.11499999999999999,Massachusetts,0.699987216072214,0.885,0.11499999999999999,0.11499999999999999,"(0.11499999999999999, 0.11499999999999999, 0.885, 0.699987216072214)"
10,North Brookfield,Trump,0.1,2710,1219.5,1490.5000000000002,0.45,0.55,Massachusetts,0.04697551769490615,0.45,0.55,0.45,"(0.55, 0.45, 0.45, 0.04697551769490615)"
11,Northfield,Biden,0.33,1855,1233.575,621.425,0.665,0.33499999999999996,Massachusetts,0.032154828532860114,0.665,0.33499999999999996,0.33499999999999996,"(0.33499999999999996, 0.33499999999999996, 0.665, 0.032154828532860114)"
12,Shelburne,Biden,0.61,1150,925.7499999999999,224.25,0.8049999999999999,0.195,Massachusetts,0.01993426027643619,0.8049999999999999,0.195,0.195,"(0.195, 0.195, 0.8049999999999999, 0.01993426027643619)"
13,Springfield,Biden,0.46,53744,39233.12,14510.880000000001,0.7300000000000001,0.27,Massachusetts,0.9316059863450317,0.7300000000000001,0.27,0.27,"(0.27, 0.27, 0.7300000000000001, 0.9316059863450317)"
14,Williamstown,Biden,0.72,3634,3125.24,508.76000000000005,0.86,0.14,Massachusetts,0.06299226247353835,0.86,0.14,0.14,"(0.14, 0.14, 0.86, 0.06299226247353835)"
15,Medford,Biden,0.5,30637,22977.75,7659.25,0.75,0.25,Massachusetts,0.5310660279036309,0.75,0.25,0.25,"(0.25, 0.25, 0.75, 0.5310660279036309)"
16,New Marlborough,Biden,0.43,958,684.9699999999999,273.03000000000003,0.7149999999999999,0.28500000000000003,Massachusetts,0.016606105517239886,0.7149999999999999,0.28500000000000003,0.28500000000000003,"(0.28500000000000003, 0.28500000000000003, 0.7149999999999999, 0.016606105517239886)"
17,Newton,Biden,0.64,48586,39840.520000000004,8745.48,0.8200000000000001,0.18,Massachusetts,0.8421964954703727,0.8200000000000001,0.18,0.18,"(0.18, 0.18, 0.8200000000000001, 0.8421964954703727)"
18,Lowell,Biden,0.33,37366,24848.390000000003,12517.609999999999,0.665,0.33499999999999996,Massachusetts,0.6477074517298388,0.665,0.33499999999999996,0.33499999999999996,"(0.33499999999999996, 0.33499999999999996, 0.665, 0.6477074517298388)"
19,Watertown,Biden,0.58,19109,15096.11,4012.8900000000003,0.79,0.21000000000000002,Massachusetts,0.3312380692368862,0.79,0.21000000000000002,0.21000000000000002,"(0.21000000000000002, 0.21000000000000002, 0.79, 0.3312380692368862)"
20,Belmont,Biden,0.58,14939,11801.810000000001,3137.1900000000005,0.79,0.21000000000000005,Massachusetts,0.2589547080605915,0.79,0.21000000000000005,0.21000000000000005,"(0.21000000000000005, 0.21000000000000005, 0.79, 0.2589547080605915)"
21,Winthrop,Biden,0.24,9907,6142.34,3764.66,0.62,0.38,Massachusetts,0.17172931874665506,0.62,0.38,0.38,"(0.38, 0.38, 0.62, 0.17172931874665506)"
22,West Tisbury,Biden,0.69,2292,1936.74,355.26000000000005,0.845,0.15500000000000003,Massachusetts,0.03972984743790586,0.845,0.15500000000000003,0.15500000000000003,"(0.15500000000000003, 0.15500000000000003, 0.845, 0.03972984743790586)"
23,New Bedford,Biden,0.23,34227,21049.605,13177.395,0.615,0.385,Massachusetts,0.5932955882448534,0.615,0.385,0.385,"(0.385, 0.385, 0.615, 0.5932955882448534)"
24,Arlington,Biden,0.67,27872,23273.12,4598.879999999999,0.835,0.16499999999999998,Massachusetts,0.4831371325433299,0.835,0.16499999999999998,0.16499999999999998,"(0.16499999999999998, 0.16499999999999998, 0.835, 0.4831371325433299)"
25,Barnstable,Biden,0.18,27051,15960.089999999998,11090.910000000002,0.59,0.4100000000000001,Massachusetts,0.4689058041198916,0.59,0.4100000000000001,0.4100000000000001,"(0.4100000000000001, 0.4100000000000001, 0.59, 0.4689058041198916)"
26,Everett,Biden,0.43,14594,10434.71,4159.290000000001,0.715,0.2850000000000001,Massachusetts,0.2529744299776606,0.715,0.2850000000000001,0.2850000000000001,"(0.2850000000000001, 0.2850000000000001, 0.715, 0.2529744299776606)"
27,Bourne,Biden,0.09,11269,6141.6050000000005,5127.395,0.545,0.455,Massachusetts,0.19533841656970383,0.545,0.455,0.455,"(0.455, 0.455, 0.545, 0.19533841656970383)"
28,Leyden,Biden,0.35,502,338.85,163.15,0.675,0.325,Massachusetts,0.008701737964148666,0.675,0.325,0.325,"(0.325, 0.325, 0.675, 0.008701737964148666)"
29,Lynn,Biden,0.4,34976,24483.199999999997,10492.8,0.7,0.3,Massachusetts,0.6062788586335931,0.7,0.3,0.3,"(0.3, 0.3, 0.7, 0.6062788586335931)"
30,Revere,Biden,0.29,20790,13409.550000000001,7380.45,0.645,0.355,Massachusetts,0.36037675751922466,0.645,0.355,0.355,"(0.355, 0.355, 0.645, 0.36037675751922466)"
31,Winchester,Biden,0.43,13471,9631.765,3839.2350000000006,0.715,0.28500000000000003,Massachusetts,0.23350819146423643,0.715,0.28500000000000003,0.28500000000000003,"(0.28500000000000003, 0.28500000000000003, 0.715, 0.23350819146423643)"
32,Rockland,Biden,0.11,9994,5546.67,4447.33,0.555,0.445,Massachusetts,0.17323738887191586,0.555,0.445,0.445,"(0.445, 0.445, 0.555, 0.17323738887191586)"
33,Weston,Biden,0.48,6918,5119.32,1798.68,0.74,0.26,Massachusetts,0.11991757616729178,0.74,0.26,0.26,"(0.26, 0.26, 0.74, 0.11991757616729178)"
34,North Adams,Biden,0.44,5932,4271.04,1660.9600000000003,0.72,0.28,Massachusetts,0.1028261147476691,0.72,0.28,0.28,"(0.28, 0.28, 0.72, 0.1028261147476691)"
35,Acushnet,Trump,0.11,5841,2599.245,3241.755,0.445,0.555,Massachusetts,0.10124870806492502,0.445,0.555,0.445,"(0.555, 0.445, 0.445, 0.10124870806492502)"
36,Townsend,Biden,0.011000000000000001,5392,2725.656,2666.344,0.5055,0.4945,Massachusetts,0.0934656794874295,0.5055,0.4945,0.4945,"(0.4945, 0.4945, 0.5055, 0.0934656794874295)"
37,Hadley,Biden,0.45,3363,2438.1749999999997,924.825,0.7249999999999999,0.275,Massachusetts,0.058294710704047736,0.7249999999999999,0.275,0.275,"(0.275, 0.275, 0.7249999999999999, 0.058294710704047736)"
38,Tisbury,Biden,0.59,2747,2183.865,563.135,0.7949999999999999,0.205,Massachusetts,0.04761688085162627,0.7949999999999999,0.205,0.205,"(0.205, 0.205, 0.7949999999999999, 0.04761688085162627)"
39,Leverett,Biden,0.74,1325,1152.75,172.25,0.87,0.13,Massachusetts,0.022967734666328652,0.87,0.13,0.13,"(0.13, 0.13, 0.87, 0.022967734666328652)"
40,Huntington,Trump,0.008199999999999999,1213,601.5267,611.4733,0.4959,0.5041,Massachusetts,0.021026311056797475,0.4959,0.5041,0.4959,"(0.5041, 0.4959, 0.4959, 0.021026311056797475)"
41,Westhampton,Biden,0.27,1195,758.825,436.175,0.635,0.365,Massachusetts,0.02071429654812282,0.635,0.365,0.365,"(0.365, 0.365, 0.635, 0.02071429654812282)"
42,Gill,Biden,0.4,977,683.9,293.09999999999997,0.7,0.3,Massachusetts,0.016935454165285354,0.7,0.3,0.3,"(0.3, 0.3, 0.7, 0.016935454165285354)"
43,Pelham,Biden,0.79,923,826.085,96.91499999999998,0.895,0.10499999999999998,Massachusetts,0.015999410639261392,0.895,0.10499999999999998,0.10499999999999998,"(0.10499999999999998, 0.10499999999999998, 0.895, 0.015999410639261392)"
44,Fall River,Biden,0.13,31402,17742.129999999997,13659.87,0.565,0.435,Massachusetts,0.5443266445223036,0.565,0.435,0.435,"(0.435, 0.435, 0.565, 0.5443266445223036)"
45,Waltham,Biden,0.43,28138,20118.67,8019.330000000001,0.715,0.28500000000000003,Massachusetts,0.4877480136159665,0.715,0.28500000000000003,0.28500000000000003,"(0.28500000000000003, 0.28500000000000003, 0.715, 0.4877480136159665)"
46,Braintree,Biden,0.18,21582,12733.38,8848.62,0.59,0.41000000000000003,Massachusetts,0.3741053959009094,0.59,0.41000000000000003,0.41000000000000003,"(0.41000000000000003, 0.41000000000000003, 0.59, 0.3741053959009094)"
47,Melrose,Biden,0.47,17725,13027.875,4697.125,0.735,0.265,Massachusetts,0.3072476203476795,0.735,0.265,0.265,"(0.265, 0.265, 0.735, 0.3072476203476795)"
48,Dartmouth,Biden,0.11,17337,9622.035000000002,7714.965,0.555,0.445,Massachusetts,0.30052197427180366,0.555,0.445,0.445,"(0.445, 0.445, 0.555, 0.30052197427180366)"
49,Milton,Biden,0.47,17178,12625.83,4552.17,0.735,0.265,Massachusetts,0.2977658461118442,0.735,0.265,0.265,"(0.265, 0.265, 0.735, 0.2977658461118442)"
50,Wakefield,Biden,0.25,16561,10350.625,6210.375,0.625,0.375,Massachusetts,0.28707068212005193,0.625,0.375,0.375,"(0.375, 0.375, 0.625, 0.28707068212005193)"
51,Saugus,Biden,0.02,15326,7816.26,7509.74,0.51,0.49,Massachusetts,0.2656630199970965,0.51,0.49,0.49,"(0.49, 0.49, 0.51, 0.2656630199970965)"
52,Northbridge,Biden,0.05,9223,4842.075,4380.925,0.525,0.47500000000000003,Massachusetts,0.15987276741701822,0.525,0.47500000000000003,0.47500000000000003,"(0.47500000000000003, 0.47500000000000003, 0.525, 0.15987276741701822)"
53,Orleans,Biden,0.38,4835,3336.1499999999996,1498.85,0.69,0.31,Massachusetts,0.08381056385788606,0.69,0.31,0.31,"(0.31, 0.31, 0.69, 0.08381056385788606)"
54,Oak Bluffs,Biden,0.52,3188,2422.88,765.12,0.76,0.24,Massachusetts,0.055261236314155276,0.76,0.24,0.24,"(0.24, 0.24, 0.76, 0.055261236314155276)"
55,Nahant,Biden,0.31,2489,1630.295,858.7049999999999,0.655,0.345,Massachusetts,0.04314467289395624,0.655,0.345,0.345,"(0.345, 0.345, 0.655, 0.04314467289395624)"
56,Cheshire,Biden,0.18,1932,1139.8799999999999,792.12,0.59,0.41,Massachusetts,0.03348955726441279,0.59,0.41,0.41,"(0.41, 0.41, 0.59, 0.03348955726441279)"
57,Granville,Trump,0.16,990,415.8,574.1999999999999,0.42,0.58,Massachusetts,0.017160797977105936,0.42,0.58,0.42,"(0.58, 0.42, 0.42, 0.017160797977105936)"
58,Peru,Biden,0.16,533,309.14,223.85999999999999,0.58,0.42,Massachusetts,0.009239096284643903,0.58,0.42,0.42,"(0.42, 0.42, 0.58, 0.009239096284643903)"
59,Savoy,Biden,0.16,399,231.42,167.57999999999998,0.58,0.42,Massachusetts,0.006916321608954817,0.58,0.42,0.42,"(0.42, 0.42, 0.58, 0.006916321608954817)"
60,Marlborough,Biden,0.34,19122,12811.740000000002,6310.259999999999,0.67,0.32999999999999996,Massachusetts,0.33146341304870675,0.67,0.32999999999999996,0.32999999999999996,"(0.32999999999999996, 0.32999999999999996, 0.67, 0.33146341304870675)"
61,Norton,Biden,0.1,10447,5745.85,4701.150000000001,0.55,0.45000000000000007,Massachusetts,0.18108975400689464,0.55,0.45000000000000007,0.45000000000000007,"(0.45000000000000007, 0.45000000000000007, 0.55, 0.18108975400689464)"
62,Northborough,Biden,0.37,9395,6435.575000000001,2959.425,0.685,0.315,Massachusetts,0.16285423938879826,0.685,0.315,0.315,"(0.315, 0.315, 0.685, 0.16285423938879826)"
63,Gardner,Biden,0.13,9217,5207.605,4009.395,0.565,0.435,Massachusetts,0.15976876258079334,0.565,0.435,0.435,"(0.435, 0.435, 0.565, 0.15976876258079334)"
64,Southbridge,Biden,0.15,7226,4154.95,3071.0499999999997,0.575,0.425,Massachusetts,0.1252564910935025,0.575,0.425,0.425,"(0.425, 0.425, 0.575, 0.1252564910935025)"
65,Groton,Biden,0.38,7121,4913.49,2207.5099999999998,0.69,0.30999999999999994,Massachusetts,0.12343640645956704,0.69,0.30999999999999994,0.30999999999999994,"(0.30999999999999994, 0.30999999999999994, 0.69, 0.12343640645956704)"
66,Freetown,Trump,0.08,5415,2490.9,2924.1000000000004,0.46,0.54,Massachusetts,0.09386436469295822,0.46,0.54,0.46,"(0.54, 0.46, 0.46, 0.09386436469295822)"
67,Topsfield,Biden,0.21,4139,2504.095,1634.905,0.605,0.395,Massachusetts,0.07174600285579946,0.605,0.395,0.395,"(0.395, 0.395, 0.605, 0.07174600285579946)"
68,Eastham,Biden,0.42,4097,2908.87,1188.13,0.71,0.29000000000000004,Massachusetts,0.07101796900222528,0.71,0.29000000000000004,0.29000000000000004,"(0.29000000000000004, 0.29000000000000004, 0.71, 0.07101796900222528)"
69,Wellfleet,Biden,0.58,2413,1906.27,506.7300000000001,0.79,0.21000000000000002,Massachusetts,0.041827278301774365,0.79,0.21000000000000002,0.21000000000000002,"(0.21000000000000002, 0.21000000000000002, 0.79, 0.041827278301774365)"
70,Stockbridge,Biden,0.63,1359,1107.585,251.415,0.8150000000000001,0.185,Massachusetts,0.02355709540493633,0.8150000000000001,0.185,0.185,"(0.185, 0.185, 0.8150000000000001, 0.02355709540493633)"
71,Shutesbury,Biden,0.76,1329,1169.52,159.48,0.88,0.12,Massachusetts,0.023037071223811906,0.88,0.12,0.12,"(0.12, 0.12, 0.88, 0.023037071223811906)"
72,Cummington,Biden,0.43,587,419.705,167.29500000000002,0.715,0.28500000000000003,Massachusetts,0.010175139810667862,0.715,0.28500000000000003,0.28500000000000003,"(0.28500000000000003, 0.28500000000000003, 0.715, 0.010175139810667862)"
73,Malden,Biden,0.51,24776,18705.88,6070.12,0.755,0.245,Massachusetts,0.42947063705128957,0.755,0.245,0.245,"(0.245, 0.245, 0.755, 0.42947063705128957)"
74,Salem,Biden,0.52,23706,18016.56,5689.44,0.76,0.24,Massachusetts,0.41092310792451847,0.76,0.24,0.24,"(0.24, 0.24, 0.76, 0.41092310792451847)"
